DYKE (DEFENCE)
EARTHWORK
EDGE TOOL WORKS
EEL TRAP
EMBANKMENT
ENCLOSED FIELD SYSTEM
ENCLOSED HUT CIRCLE SETTLEMENT
ENCLOSED SETTLEMENT
ENCLOSURE
ENGINE
ENGINE HOUSE
ENGINE SHED
ESTATE COTTAGE
EXTRACTIVE PIT
FACTORY
FARM
FARM BUILDING
FARM LABOURERS COTTAGE
FARMHOUSE
FARMSTEAD
FEATURE
FENCE
FIELD
FIELD BARN
FIELD BOUNDARY
FIELD DRAIN
FIELD SYSTEM
FINDSPOT
FIRING PLATFORM
FIRING RANGE
FISH HOUSE
FISH STONE
FISH TRAP
FISHPOND
FLAGPOLE
FLATS
FLAX MILL
FLINT SCATTER
FLOOD DEFENCES
FLOOR
FODDER STORE
FOLLY
FOOTBRIDGE
FOOTPATH
FORD
FORGE
FORMAL GARDEN
FORT
FORTIFIED HOUSE
FORTLET
FOUNDRY
FOUNTAIN
FRIENDS BURIAL GROUND
FRIENDS MEETING HOUSE
FRONTIER DEFENCE
FUEL STORE
FULLING MILL
FURNACE
GALLOWS
GAME LARDER
GARAGE
GARDEN
GARDEN BUILDING
GARDEN FEATURE
GARDEN PATH
GARDEN SHED
GARDEN STEPS
GARDEN TERRACE
GAS STORAGE TANK
GAS WORKS
GATE
GATE LODGE
GATE PIER
GATEHOUSE
GAZEBO
GENERAL STORE
GLASSHOUSE
GOOSE PEN
GRAFFITI
GRAIN SILO
GRAIN WAREHOUSE
GRANARY
GRANGE
GRANITE QUARRY
GRAPHITE MINE
GRAVE
GRAVE SLAB
GRAVEL PIT
GRILLE
GRINDING HOUSE
GROTTO
GUARDHOUSE
GUEST HOUSE
GULLY
GUN EMPLACEMENT
GUNPOST
GUNPOWDER WORKS
HA HA
HALL HOUSE
HAMMER
HAY BARN
HAYLOFT
HEAD RACE
HEARTH
HEDGE
HEMP MILL
HENGE
HIGH CROSS
HILLFORT
HISTORICAL SITE
HOGBACK STONE
HOGGERY
HOLIDAY CENTRE
HOLLOW
HOLLOW WAY
HOLY WELL
HOMESTEAD
HORSE ENGINE
HORSE WHEEL
HOSPICE
HOSPITAL
HOTEL
HOUSE
HOUSE PLATFORM
HULL
HUNTING LODGE
HUT
HUT CIRCLE
HUT CIRCLE SETTLEMENT
HUT PLATFORM
ICEHOUSE
INCLINED PLANE
INDUSTRIAL BUILDING
INDUSTRIAL SITE
INFORMATION CENTRE
INN
INSCRIBED STONE
INSTITUTE
IRON FURNACE
IRON WORKING SITE
IRON WORKS
IRONSTONE MINE
IRONSTONE PIT
IRONSTONE WORKINGS
JAPANESE GARDEN
JETTIED HOUSE
JETTY
JOINERS SHOP
KEEP
KENNELS
KERB CAIRN
KILN
KIOSK
KITCHEN
KITCHEN GARDEN
LAMBING PEN
LANDING POINT
LANDING STAGE
LANDSCAPE PARK
LAUNDRY
LAZY BEDS
LEAD MINE
LEAD SMELTER
LEAD WORKING SITE
LEAD WORKINGS
LEAD WORKS
LEAT
LEGAL OFFICE
LEPER HOSPITAL
LIME KILN
LIMESTONE QUARRY
LINEAR CLEARANCE CAIRN
LINEAR EARTHWORK
LINEAR FEATURE
LITHIC WORKING SITE
LODGE
LOG CABIN
LONG BARROW
LONG CAIRN
LONGHOUSE
LOOSE BOX
LYNCHET
MACHINERY
MALT HOUSE
MALT KILN
MANAGED WOODLAND
MANAGERS HOUSE
MANOR HOUSE
MANSION HOUSE
MANURE SHED
MARKER CAIRN
MARKER STONE
MARKET CROSS
MARKET HOUSE
MEADOW
METHODIST CHAPEL
MIDDEN
MILE PLATE
MILEFORTLET
MILEPOST
MILESTONE
MILKING PARLOUR
MILL
MILL DAM
MILL POND
MILL RACE
MILLSTONE
MINE
MINE BUILDING
MINE SHAFT
MINERAL WATER FACTORY
MOAT
MODEL FARM
MONASTERY
MOORING BOLLARD
MOOT
MOTTE
MOTTE AND BAILEY
MOUND
MUSEUM
NARROW RIDGE AND FURROW
NATURAL FEATURE
NON ANTIQUITY
NONCONFORMIST CHAPEL
NONCONFORMIST MEETING HOUSE
NUCLEAR BUNKER
NUNNERY
OBELISK
OBSERVATION POST
OBSERVATORY
OFFICE
OPEN FIELD
ORCHARD
ORE WASHING PLANT
ORE WORKS
ORNAMENTAL BRIDGE
ORNAMENTAL POND
OUTBUILDING
OVAL ENCLOSURE
OVEN
PACKHORSE BRIDGE
PACKHORSE ROAD
PACKHORSE SHELTER
PAPER MILL
PARISH BOUNDARY
PARISH CHURCH
PARK
PARK PALE
PARK WALL
PATH
PEAT CUTTING
PEAT EXTRACTION SITE
PEAT STAND
PEAT STORE
PELE TOWER
PEN
PENCIL MILL
PHEASANTRY
PIER
PIGGERY
PIGSTY
PILLBOX
PILLOW MOUND
PIPELINE
PIT
PIT ALIGNMENT
PLAGUE PIT
PLANTATION
PLAQUE
PLATFORM
PLOUGH HEADLAND
POND
POST OFFICE
POTASH KILN
POTTERY KILN
POTTING SHED
POULTRY HOUSE
POUND
POWDER MAGAZINE
POWER HOUSE
POWER STATION
PREACHING CROSS
PRISONER OF WAR CAMP
PRIVATE CHAPEL
PRIVY HOUSE
PROSPECTING PIT
PUBLIC HOUSE
PUMP
PUMP HOUSE
QUARRY
QUAY
RABBIT TRAP
RACECOURSE
RAILINGS
RAILWAY
RAILWAY BRIDGE
RAILWAY CARRIAGE
RAILWAY STATION
RAIN GAUGE
RAMP
READING ROOM
RECTANGULAR ENCLOSURE
RECTILINEAR ENCLOSURE
RECUMBENT STONE
REFUSE DISPOSAL SITE
RESERVOIR
RETAINING WALL
RETTING POND
REVETMENT
RIDGE AND FURROW
RIFLE BUTTS
RING BANK
RING BARROW
RING CAIRN
RING DITCH
ROAD
ROAD BRIDGE
ROCK ART
ROCK CARVING
ROCK GARDEN
ROCK SHELTER
ROCKERY
ROPEWALK
ROUND BARROW
ROUND CAIRN
ROUND HOUSE (DOMESTIC)
RUBBING STONE
RUBBISH PIT
RUNE STONE
SAILING CLUB
SAND PIT
SAUCER BARROW
SAW MILL
SAW PIT
SCARP
SCHOOL
SCOOPED SETTLEMENT
SEAT
SEMI DETACHED HOUSE
SEPTIC TANK
SETTLEMENT
SHAFT
SHED
SHEEP DIP
SHEEP FOLD
SHEEP HOUSE
SHEEP SHEARING SHED
SHELTER
SHELTER SHED
SHEPHERDS HUT
SHIELING
SHOOTING STAND
SHOP
SHRUNKEN VILLAGE
SIGNAL BOX
SIGNAL STATION
SIGNPOST
SILAGE CLAMP
SILVER MINE
SITE
SLAG HEAP
SLATE QUARRY
SLEDWAY
SLUICE
SLUICE GATE
SMELT MILL
SMELTERY
SPINNING MILL
SPINNING SHED
SPOIL HEAP
SPRING
SQUARE ENCLOSURE
SQUATTER SETTLEMENT
STABLE
STACK STAND
STANDING STONE
STEAM MILL
STEPPING STONES
STEPS
STILE
STOCK ENCLOSURE
STONE
STONE ALIGNMENT
STONE AVENUE
STONE AXE FACTORY
STONE CIRCLE
STONE DRESSING FLOOR
STONE QUARRY
STONE SETTING
STOREHOUSE
STREAM
STRIP FIELD
STRIP LYNCHET
STRUCTURE
STUDIO HOUSE
SUB CIRCULAR ENCLOSURE
SUBMARINE FOREST
SUMMERHOUSE
SUNDIAL
SURVEY TOWER
TAIL RACE
TANNERY
TANNING PIT
TARGET
TEA ROOM
TEMPLE
TEMPORARY CAMP
TENEMENT
TENNIS COURT
TENTER GROUND
TERRACE
TERRACED GROUND
TERRACED HOUSE
THRESHING BARN
TILE KILN
TILE WORKS
TOFT
TOILET
TOLL HOUSE
TOLL ROAD
TOMBSTONE
TOR CAIRN
TOWER
TOWER HOUSE
TOWN HALL
TOWN HOUSE
TRACKWAY
TRAMWAY
TRAP HOUSE
TRENCH
TROUGH
TUNGSTEN MINE
TUNNEL
TURBINE HOUSE
UMBER WORKINGS
UNENCLOSED HUT CIRCLE SETTLEMENT
UNIVALLATE HILLFORT
VACCARY
value
VALVE TOWER
VANTAGE POINT
VEGETABLE GARDEN
VERMIN TRAP
VIADUCT
VICARAGE
VICUS
VIEWING TERRACE
VILLA
VILLAGE
WAGONWAY
WALK
WALL
WALLED GARDEN
WAREHOUSE
WASH HOUSE
WASHFOLD
WATCH TOWER
WATER CHANNEL
WATER PIPE
WATER TANK
WATER TAP
WATER TURBINE
WATER WHEEL
WATERFALL
WATERMILL
WATERWORKS
WAYSIDE CROSS
WEAVERS WORKSHOP
WEAVING MILL
WEIGH HOUSE
WEIR
WELL
WELL HEAD
WELL HOUSE
WESLEYAN METHODIST CHAPEL
WET DOCK
WHARF
WHEEL PIT
WHIM HOUSE
WILD GARDEN
WIND PUMP
WINDMILL
WOOD
WOOD DRYING KILN
WOOD SHED
WOODWORKERS HUT
WOODWORKING SITE
WOOLLEN MILL
WORKERS COTTAGE
WORKHOUSE
WORKS
WORKSHOP
YARD
ZINC MINE
